,Oligodendrocyte,Glut Otp/Nrn1,Astrocyte,VLMC / fibroblast,Endothelial,Mural (pericyte/SMC),GABA Cacna2d2,ME / meningeal fibroblast,OPC,Microglia,GABA Igf1/Chodl,GABA Gal/Galr1,GABA Cartpt/Glp1r,GABA Nts/Gal,LHA Hcrt (orexin),GABA Nell1/Pcsk5,VMH-like Glut Calb1,GABA Otp/Wfs1,Glut Bcl11b/Prdm12,DMH Grp/Ppp1r17,Glut Prdm8/Cbln1,Glut Synpr/Syt6,VMH-like Glut Tac1,VMH-like Glut Rasgrf2,ARC Pomc,ARC Tac2/Esr1 (KNDy-like),ARC Th/Slc6a3 (TIDA),ARC Agrp/Npy,Oxt/Avp magnocellular,Ependymal,Tanycyte
C185-171: Ms4a4b.Immune,0.3835432355343762,0.22809146456832707,0.34425593901328766,0.39565436025199646,0.4899504250327264,0.45744753478584216,0.21685491803287185,0.24735486149715485,0.3303108993140636,0.5676625637898893,0.278997318191124,0.2803639577951389,0.25933274479545765,0.24861526744534052,0.26215750653838127,0.2354203147579023,0.27368890085148784,0.2877125001975939,0.30071467112232686,0.25528705406407437,0.2265807298915351,0.26276712313652284,0.21551768284889317,0.22832262631331937,0.3204665312289363,0.3105301930479008,0.2980938834379903,0.3115383838434654,0.28900055944623537,0.27733875821065335,0.31256768155920006
C185-172: Immune-Trbc1,0.42975282978648244,0.287805448210368,0.43062058204687176,0.33322220109089323,0.40745871074524087,0.3852400598496211,0.2663169126442161,0.3205609375200817,0.4160115591509436,0.5137633627028301,0.2946312155907203,0.3218663772972967,0.292532588058498,0.2951656394163631,0.32434643250594714,0.2707099061874014,0.284372203392118,0.3401859523469896,0.3478137781271846,0.2957668965505426,0.2729353249700242,0.28756278113226513,0.24982994913007978,0.2953250325187609,0.3839939640901863,0.3341333700026011,0.380459498656085,0.376676586800717,0.3666921765229977,0.3708844028146403,0.37956528852014626
C185-173: Cga.ParsTuber,0.511626415296512,0.49619957984155144,0.5227511252026413,0.23767510530967864,0.38968485618397414,0.3625646632193653,0.5239048447824481,0.2651995826353915,0.5132455631661585,0.4579952019656473,0.5146066805509447,0.5417055889976621,0.5311089564309778,0.5196931115709998,0.4868410555762434,0.5022068387165005,0.5297108813490818,0.5528978276770345,0.5430151931145727,0.5372478683139663,0.49379323355862964,0.5088840491299258,0.46257453834839873,0.5087412358294482,0.553253451374176,0.4963770974494277,0.5381583163643946,0.5261502795016758,0.40537608974886125,0.46650655350346965,0.47793577141228466
C185-174: Anxa1.ParsTuber,0.46093891871570036,0.3435503028582353,0.4784630304659344,0.46102137262153603,0.38174609887387556,0.4158762241728215,0.38533501971701317,0.4848449972342081,0.42062732444597023,0.4133270547762309,0.42671993691083887,0.4016128493313442,0.3552759801404805,0.37446539491815684,0.38570401438121793,0.3610911133385071,0.38894464436809634,0.4320509186812807,0.4296158159723525,0.38435546892724703,0.33804429806529185,0.38904137200962763,0.34769350321469833,0.36866728252416403,0.4238211911742668,0.39439016732105736,0.4075571039731626,0.4005740962528811,0.3373699542752875,0.5269156503976816,0.5352422473744579
C185-175: Kcnj8.Mural,0.5282812528036223,0.43821672601597883,0.5123193871431899,0.547984358463317,0.5922186283942924,0.7269299137411313,0.45102198675530636,0.39681899175091656,0.5223066821231396,0.5311984220679642,0.4910771047445692,0.4656945866386412,0.43908454725671175,0.4692354045718366,0.427848471961971,0.4352163793620986,0.4678995940447963,0.5021210636882278,0.4778001011246035,0.44846915886443833,0.4341316349829694,0.4515801308154012,0.42582910701924975,0.4225836481864488,0.4859161598005081,0.5044827676920635,0.435689064454172,0.4732282539530155,0.4330407479208162,0.43055330905014794,0.4537659600373942
C185-176: Acta2.Mural,0.46220029272473767,0.3604762522431715,0.42160507943621656,0.5610140013227206,0.5460821017919327,0.6578686761739863,0.3636739889901944,0.36851285863612326,0.453603501464186,0.42696323127973107,0.4168618292849245,0.3779642704103379,0.32840228675901784,0.3732874506919935,0.3776085769422726,0.35276147150202797,0.3908219827503628,0.4130157147991162,0.37479995224125523,0.3491939689155485,0.3592167166739588,0.3909530045264046,0.3695885651024347,0.3649835150818521,0.37938861324852025,0.3985119463071715,0.3455609897777898,0.3945095125212369,0.38536004739699253,0.4377841671078701,0.38651415061484795
C185-177: Slco1a4.Endothelial,0.4936174548844281,0.3234767653030063,0.42885307239900117,0.5569771317760331,0.7947450684855186,0.7032842508174725,0.34248759508901583,0.3293403284201584,0.46940519565939925,0.5156752030463787,0.43141448040801106,0.38871394771954193,0.316921314252731,0.37229736252382456,0.3923647987737798,0.34678218389113674,0.39395343562663937,0.38926016277267045,0.39447984038234724,0.37467047222645644,0.3462704668718123,0.3805617345342745,0.3539712598699647,0.3625057725604162,0.4007963050445442,0.4312973072428694,0.3584343322026339,0.3979363639341705,0.3660642520052672,0.4001250000192577,0.3912670321246849
C185-178: Vtn.Endothelial,0.3147467225211468,0.12333153980617104,0.23575269327801326,0.7508257456355069,0.640307301688471,0.7263597495468483,0.1399407234647917,0.4651915070671589,0.28120306451725574,0.3301682348115322,0.21938136718412726,0.1535658329441019,0.07798081770316223,0.16032433248722947,0.15526187727044294,0.14788998190411382,0.19786201259239483,0.1906160735074817,0.22505177167134915,0.1518365737577991,0.1343131997914827,0.16036983859652462,0.17079586046680764,0.1902272569505834,0.14662837508609505,0.2275035742414537,0.12765760180523486,0.19060329985409763,0.29280735819262144,0.31871610500776226,0.2821758006988248
C185-179: Sema3g.Endothelial,0.45748340785708846,0.2794006513444846,0.3774055073257983,0.5841979423440831,0.7452173049406055,0.6589652316699558,0.30309452238884804,0.34378018281367934,0.44250640686381304,0.457848981238522,0.38862993827395337,0.3323950943131228,0.26189848472074967,0.31455528985298015,0.3360378993090478,0.31255695980627357,0.3486542490854347,0.34519753165266975,0.36446606807603543,0.31169548186014145,0.2773994522674636,0.3293143290287751,0.3088688869161826,0.3268586085504588,0.33926921628010653,0.3640438998437501,0.3068443526672267,0.3449730989526993,0.3504154262033176,0.3772056901794215,0.3517784215154902
C185-17: Gng8.Samd3.GLU-2,0.6129140987263227,0.7949002329931705,0.6165498322409687,0.022808310625202537,0.35240469929249485,0.2857572481474796,0.7471419605894635,0.10520926342153887,0.6575659274161306,0.5117342580182247,0.712356080879077,0.7229698498561569,0.7025908121100941,0.7259708858682863,0.6976483767042063,0.7268912658299799,0.725413746966279,0.7463690477625495,0.6765024487685172,0.6978497035376605,0.7691656833259548,0.7570111443238279,0.7118288084813466,0.6723890034732991,0.6850540590767522,0.6424323590603691,0.6493811845424212,0.6395163607797136,0.4736987503708437,0.3853492517636964,0.4044724221850391
C185-180: Meox1.Endothelial,0.36002809907544464,0.20509579280051918,0.28707894487843716,0.5855547739574442,0.6824649966263207,0.6631242085360751,0.20083779876409497,0.33679370967358535,0.3445958524493465,0.36973302886333537,0.29504275205140157,0.22410119836631506,0.1596030925033162,0.22488153840713423,0.23455189144493138,0.20436481803577933,0.27853751854313535,0.25321926609914286,0.2880930162208028,0.23396926228249554,0.2310666159347427,0.24107427494214093,0.2322370700770877,0.2601777143759477,0.23998717509821607,0.2898372112800059,0.22269754206432466,0.25936480119665406,0.3054543786562044,0.306718143745509,0.30096707501050357
C185-181: Plvap.Endothelial,0.1907377450408954,0.07936704724325505,0.17588767611239778,0.6003332359160397,0.50179824805057,0.5124104154571111,0.06850690762039095,0.42028693591295013,0.19443160228265946,0.2880735056110288,0.14378362610595138,0.11392660087416269,0.06566939119661265,0.07572142889060114,0.09904013268807613,0.0709565108370099,0.09264508207757977,0.1014791505718796,0.13915779501780332,0.12917931113054112,0.08269529510517538,0.11059210486138386,0.06511690851311336,0.10003709292863461,0.12447471576675771,0.1553028188009679,0.10201464894531354,0.15141914424896255,0.24219267642261202,0.20760326943318202,0.2311480723793369
C185-182: Angptl1.Dcn.Fibroblasts,0.3355880869274695,0.22512784896383112,0.3154602467376766,0.5852824065633234,0.3670768193312473,0.4165907179264854,0.22310748271340522,0.5708670016111314,0.29120492303981554,0.43853992593251445,0.27997892726031665,0.24878220857156072,0.22419277383729044,0.2173160576797441,0.2224909747949181,0.19720914951513502,0.23854500713328686,0.28831675199394224,0.2874213513651274,0.24754197433438505,0.21312336189683814,0.24255477689586183,0.21440208751714349,0.21453106715245976,0.26814955168223187,0.26916794763002483,0.2588088404563215,0.3301458186047355,0.3583754669058946,0.3632395343127284,0.43435988193323927
C185-183: Slc6a13.Dcn.Fibroblasts,0.4807038127688069,0.3907472440338344,0.495877718200481,0.6123225833097318,0.4526133035260067,0.5039652384473884,0.36855469935926627,0.6844486821891699,0.4707770049240431,0.435741920974047,0.42655430279113193,0.37853070276118045,0.3482606990996583,0.3809773904416258,0.36599865128068954,0.36917466443601626,0.39577227309369784,0.42563649203325993,0.46042526997837346,0.39653998164274057,0.3587810624636134,0.3894268398931798,0.35094928309620416,0.36020448447145387,0.3859421644902104,0.41613374166304845,0.35574558262804273,0.4308090544704278,0.47346058423283643,0.4245761207934188,0.513841722118369
C185-184: Slc47a1.Dcn.Fibroblasts,0.39701391848547035,0.31069744033441676,0.39655216536051136,0.545223607609503,0.40039621971903105,0.4342054096480449,0.2993704287895901,0.5963580689534651,0.390856934084422,0.31645604470715366,0.3303934120191637,0.2832106043635073,0.2473739519556451,0.2972453248509414,0.2806175649800483,0.29841077729775894,0.34749413354981507,0.33708634879092925,0.37022320972956757,0.3006226487758876,0.2651056591470594,0.33502553844701666,0.31488810737954787,0.3053293092656417,0.30252415521317705,0.31706773117074083,0.28057438833796267,0.32013059275581907,0.3451769629465989,0.43182106737297876,0.4635824457044444
C185-185: Krt19.Fibroblasts,0.2986786655131203,0.20394890440541333,0.28619893750231146,0.4043016148749184,0.31052461888763394,0.3055501772063605,0.16642547177977218,0.4462841919991863,0.2685177025864517,0.3063349527465721,0.17965054821303636,0.18375517627380253,0.18208971678517555,0.1894649107935667,0.196274769377269,0.1878111976809562,0.2135377045427745,0.2648704721114491,0.2566595172320529,0.1855348710744324,0.15533357635435802,0.1891894446419242,0.18459674798646025,0.2190879721637665,0.22975340295286467,0.21915383729833185,0.22607472684868316,0.24433653263432598,0.2520797747670204,0.42507065816289724,0.4088450939278631
C185-18: Meis2.Samd3.GLU-2,0.616480064043558,0.8303582490981604,0.6214649382423458,0.014276347997997629,0.3582000257497562,0.2824927536322872,0.7984054062642434,0.08825139582154859,0.6517813080546312,0.5098749028358328,0.7188559105324281,0.7210899500047658,0.6756168307672298,0.7531843567554057,0.6741874045896245,0.745896071983553,0.7400037641015439,0.7277557710644822,0.6893215467572769,0.6789077520270547,0.7447404962334342,0.7678115482960003,0.7252312557987736,0.6750807140599661,0.6351153054398548,0.6263597433438968,0.5934963534300747,0.5839739776481742,0.4603064108847513,0.36029439885936293,0.3860517029946388
C185-19: Foxb1.GLU-2,0.5877331546552017,0.7807025574392173,0.6083331838091532,0.030093838933006115,0.34751453705064544,0.27772461771705265,0.7274608955998223,0.138480359895949,0.6478026654822371,0.49261377686494506,0.6951824340322906,0.7005469452034961,0.638858147216059,0.7060406727941857,0.6820959281475402,0.7068463921007742,0.7386821525723439,0.7054158525780907,0.6852874543199257,0.6869798120505137,0.7313165752337328,0.766843565282692,0.6984795225504347,0.6740460580697034,0.644997712604402,0.6168317529251323,0.6065412612027955,0.6041347617333149,0.5090508271722068,0.35744941458421975,0.4086497678009436
C185-1: Shox2.GLU-1,0.6138084278724429,0.8056698992478389,0.6071004353578857,0.1067412590971715,0.3895854261724297,0.33514175274399644,0.7350740198432719,0.18699409918149873,0.6284692808585562,0.5129010299083823,0.6869886556542377,0.7009924755256106,0.6700800068363242,0.7177453586568721,0.6657629074871925,0.7110363314766976,0.7299406655222167,0.7289086658065898,0.7080496850742912,0.6832313784628791,0.7031968914898952,0.745245920658248,0.7030245828305666,0.6543213806256457,0.6652072033100271,0.6284497177000672,0.6049293177760533,0.6329671018938465,0.4919296911135001,0.3712271420777597,0.43802213166394904
C185-20: Lmx1a.GLU-2,0.5552309967764726,0.7818847837168611,0.5666154529415892,0.013706317922095472,0.31490867694749336,0.24937041698259022,0.7102451709974251,0.13532054669653074,0.6156282001801334,0.44048647792368867,0.6600146267972116,0.6909803674013626,0.6369725422865519,0.6609093870210324,0.6408566354780814,0.6638258157574726,0.6792715017726441,0.6929107097017545,0.6623735144783743,0.6554501289004185,0.7121256393826509,0.7155232818979049,0.656284834129002,0.6299075925126096,0.6160618735770249,0.5759661804881371,0.5868097830153556,0.5628352599320798,0.5026721411046285,0.3541510455958458,0.3648832238931978
C185-21: Sln.GLU-2,0.5792494166369455,0.7052504584357516,0.5623769898494204,0.11013638032797272,0.3693035387900668,0.31438896685027196,0.6231343616263583,0.15907459921655814,0.5905175746479338,0.5232058559470188,0.6143051916570019,0.5974339855903529,0.575788784077114,0.6165882126202186,0.5517824230535575,0.6020335205457421,0.6164695285284327,0.6027188373066192,0.569200810508934,0.5981139432098638,0.6045376701615754,0.6419189557515299,0.5852972870476351,0.5678933513909955,0.54526439098706,0.5338223197200925,0.546291443975776,0.509311453891591,0.42767613524181797,0.3432280650471331,0.36054301668840183
C185-22: Unassigned.Fezf1.GLU-3,0.6278990880817599,0.7520745648914726,0.651612005869756,0.07348663841221575,0.417483953851829,0.3515755471014088,0.7356030182313208,0.12176274379470511,0.7022050936439579,0.5482094414448738,0.7295099047091633,0.7297763551515175,0.6823760859611032,0.7574353059888141,0.6990801435763573,0.7348297639591316,0.872031776479353,0.7564517521123205,0.7826039921113451,0.7211450144448366,0.7222814940536102,0.7870145403360568,0.8191386535947786,0.8055231731600079,0.7144503439299413,0.6944202546101991,0.6781271802687001,0.668179810766336,0.4586199417821426,0.3861265126449514,0.4513662927234739
C185-23: Arhgap36.Fezf1.GLU-3,0.6189153267993401,0.7466183544509627,0.6426880979113305,0.061218259352757834,0.41626069159474466,0.3366516830752885,0.729704126853563,0.11303724635672971,0.6884822932171744,0.539048569028363,0.7263084634057045,0.7226720032710264,0.6724064881200705,0.7480713336748466,0.6949087412438728,0.7360903595103462,0.8621453707390905,0.7422667706923876,0.7553194262357346,0.7232809049095749,0.7317035700541333,0.788909170553863,0.8212835589305704,0.7667079092044081,0.721823577795733,0.7007356235894122,0.6843324463694299,0.6698669708000601,0.4300489884476511,0.39603070181856326,0.447825352401676
C185-24: Mc4r.Fezf1.GLU-3,0.6031970556033458,0.7486126459367278,0.6374711485498895,0.058844292381996156,0.397074235923363,0.3178199845922272,0.7294415062394841,0.12160145013628244,0.6865064361061448,0.5305991476589131,0.7282032986732522,0.7218707144032263,0.670156383765465,0.7561802172787069,0.6994745261502483,0.7406803864621172,0.8386463039167907,0.7448525974518326,0.744449814361457,0.7264940988362124,0.7320200111668642,0.7918729496261492,0.8093621332147679,0.7745282967664378,0.7072246035791911,0.6829372885119027,0.6526945700239077,0.6715313305490047,0.4493599538978014,0.36859020829750466,0.4249228665255529
C185-25: Satb2.Cd40.GLU-3,0.6226843020470748,0.7419473429922526,0.6355081042309535,0.08772257250246242,0.41840409612179774,0.3529458606864117,0.720896296088907,0.14129221742389247,0.6885856695274098,0.5332183411334025,0.693330148137443,0.7160610536239311,0.6582435247625885,0.7425422008672949,0.6653224755537639,0.7139320740340459,0.8500840958629976,0.7546688879203574,0.7604082108745334,0.7107655257561941,0.7108440694156387,0.7693900302977104,0.8643782702634709,0.7905183304668449,0.6936562326608663,0.6783311549141893,0.6733418115238892,0.6709489599479945,0.4501505054413023,0.39368429740542593,0.4503007821453695
C185-26: Moxd1.Cd40.GLU-3,0.6137368932222502,0.7228605260769457,0.6294249212100855,0.06272418263078859,0.40750098426745074,0.34808761806615035,0.7148567499800019,0.10913211515314646,0.6751339414782519,0.5288675526752682,0.6998347659223432,0.7157658629585484,0.6961228411132805,0.7411477955532064,0.6855979230252703,0.7115215232860558,0.8453030353081802,0.7460438079228268,0.7577921480903971,0.7299512517188878,0.7120928565246315,0.7789973517328033,0.8574543834465047,0.7851338753584323,0.7249416095663535,0.6841313270447975,0.6761996991372846,0.6823279656516396,0.46287721233996443,0.4123977053035258,0.45148711025307464
C185-27: Nts.Cd40.GLU-3,0.6207892914060177,0.7240532438425522,0.6341830545899775,0.08022372170805907,0.3984215390714332,0.33516647899741264,0.7123951607610293,0.1478451731349053,0.68540558636077,0.5411521320452078,0.7019896670127065,0.7094926492704768,0.6573553714739434,0.7250616004787837,0.6776048172894544,0.7003507718397084,0.8270811424004542,0.7496731183074643,0.7557985248033073,0.7183288772710948,0.706075740631917,0.7598776198836401,0.8264109322360101,0.7540391178494245,0.6910771129002552,0.6719183459028695,0.6908306378375255,0.677999770249744,0.44757105758478777,0.4285551535753963,0.47025523139615427
C185-28: Cbln4.Cd40.GLU-3,0.6244969928604737,0.7554460296623671,0.6270998931415228,0.05822259900942658,0.40159637097042383,0.33511079844546654,0.7394776650125396,0.11633197870802313,0.6817695501664758,0.5330425958659937,0.7049088262093145,0.7066161103737294,0.6612121839219308,0.7418175388739026,0.6711397388907298,0.72523839019117,0.8398735876511193,0.7431588382738015,0.7481971158848202,0.7182208241006792,0.72014078900884,0.7704919020781957,0.8726510906858045,0.7684224808986165,0.6933048097427018,0.6669214580124565,0.6636516300885075,0.6678733406234674,0.44940734899016743,0.3983463019318094,0.43580117868469004
C185-29: Iigp1.Cd40.GLU-3,0.6089461239981092,0.7198208643945258,0.6215645717427981,0.08082912602072592,0.4114254311353215,0.3615579804411225,0.7119896586002421,0.10433169738388558,0.6758253322497042,0.5317470337816803,0.7077026886180222,0.7096203078418953,0.6825718929580639,0.7331200702003322,0.6861664849900304,0.7036661538460743,0.8351324697164654,0.7488557790462077,0.7478801655650682,0.7027030001201328,0.7022322890059459,0.7696536856978389,0.867830061411071,0.7560277122720629,0.7225531042143564,0.680147615066521,0.6890039220659806,0.678621033612642,0.4405610332935889,0.4153112975825469,0.4734441814040309
C185-2: Otx1.GLU-1,0.5956607122175249,0.758013955917378,0.6096890032253921,0.05449273658252437,0.38395840961225686,0.32571673231771264,0.7469542631683754,0.1309593660742713,0.6649835466424857,0.4874599377089659,0.7453733619308308,0.7181111163312174,0.6502132730091651,0.7279946999042353,0.6809901132998937,0.712680470205442,0.7243951938840165,0.702157032015901,0.6707956495148985,0.6840634347562013,0.7249356588843366,0.7750379889308054,0.698518684193048,0.649637925084431,0.6746604431054574,0.6291422492804897,0.611280341654837,0.6376936074361721,0.45406056890592295,0.37327238756324027,0.41146277765759076
C185-30: Hmcn2.Gpr149.GLU-3,0.608128813766466,0.7249780854467102,0.6398935056273319,0.05924649402446873,0.38969672791904103,0.33177712452925706,0.7090906566761417,0.12847233090954124,0.690154692868011,0.5191264259497848,0.683038230793328,0.7087141457466889,0.6879842793669593,0.7460891338154402,0.6838235920095248,0.7102829614472489,0.8366761689798997,0.7506800622900275,0.7707386903472062,0.718024251892637,0.7098494734220758,0.757237470804732,0.7742283443197223,0.8498237533424302,0.6977880825202367,0.6650754043659147,0.6539471323429836,0.6714427180984442,0.4621550532817696,0.3828637026767469,0.4473086120019752
C185-31: Tcf7l2.Gpr149.GLU-3,0.6255981896785807,0.7602662516487559,0.6648892274321633,0.08688021728518676,0.42277977158324337,0.3601406011336546,0.7456735989145455,0.15978581647075035,0.7105641558666853,0.5384883572353582,0.7068042310836263,0.7302258701257276,0.672274734100031,0.7555576219744967,0.6974026887426339,0.7367114513521825,0.8287877537709853,0.7483222065438678,0.7696166708821327,0.7244676644019581,0.7178938443413813,0.7869877385010026,0.7668637469278791,0.8052201624097824,0.6889775499838647,0.6703833995788053,0.647924386865113,0.6729612787342062,0.46379217289142605,0.42937737085322836,0.4731591877227305
C185-32: Bcl11b.Gpr149.GLU-3,0.6353989679279726,0.7408454685003938,0.6539737139796675,0.12113366585024062,0.44259703152542174,0.38027677594373627,0.7338063634330454,0.1772311649633237,0.6986357974268228,0.5609942268017276,0.7059952651454533,0.7304482167762671,0.6857375760516382,0.7214018450338849,0.6845035488441524,0.7157248455647148,0.8175972854568253,0.7734981290877601,0.8366612750253067,0.7104886785511946,0.6884801671822728,0.769134293567822,0.7542711907357298,0.7715396195199878,0.7287471705437741,0.6746603740480256,0.6553855986806788,0.6806176629409965,0.47797839836730277,0.40701563214656944,0.49343354061940964
C185-33: Fezf1.Gpr149.GLU-3,0.6205833343055966,0.732112628724368,0.6425648824098122,0.08755254049578476,0.4179779660320063,0.35712034864625763,0.7122701175104446,0.1466005614707258,0.6886993220832763,0.5465978981798072,0.6971764799568795,0.6927459703291392,0.6632554031320292,0.729747283312813,0.6681296079540515,0.7049893906796664,0.8698733280662937,0.7371750459385181,0.7813271340333209,0.7074357149366215,0.6847288776026963,0.757553000291225,0.8173462594661479,0.8125399624009912,0.7045752354753332,0.6616062913041623,0.6499337940948133,0.671339438400418,0.45326513739172347,0.4105963994708221,0.4762346074090603
C185-34: Sparc.Gpr149.GLU-3,0.6637219035368329,0.7409979735207689,0.6808757645316297,0.1462124882358536,0.4785850814521459,0.41764523444522117,0.7175995547344098,0.17532125050861674,0.7216624129529073,0.6107024346236473,0.7131039178065732,0.7350303599224709,0.7104505038036193,0.7587380627949437,0.710996604062952,0.726572215494864,0.863686192376688,0.7835298299859591,0.7971208559962039,0.7272804428011498,0.7171240430969936,0.7856643851229825,0.8296708974713128,0.8111702608656588,0.7644800024166265,0.7173783379736531,0.7004481608031303,0.7212792327589422,0.48953064554253534,0.4346643971693664,0.5072348682945832
C185-35: C1ql2.Gpr149.GLU-3,0.6336554877025358,0.7578117180594518,0.6477207707596634,0.08932885944168321,0.4269445887386992,0.3611802605145253,0.7414687950605323,0.15448356595826004,0.6916812527027538,0.5358921153607712,0.7127951631458339,0.7274162782671888,0.6640627646504933,0.7459848219458174,0.6946848051807283,0.741745064749069,0.8453460861136558,0.7602797453504574,0.8015695287587494,0.7065483850189609,0.7101332216763933,0.7757351116862977,0.776520153656456,0.8055499462230838,0.6973173529903846,0.6729945608738392,0.647724680525037,0.6626290960855883,0.4671170282053643,0.39190002869691193,0.45456435134854806
C185-36: Vcan.GLU-3,0.6177294660619287,0.7398778074602927,0.6377642438964763,0.09986142018321581,0.40969367067144297,0.34496723866521267,0.7333580081213015,0.1868744118612403,0.6940139847576944,0.5355137787866029,0.6865940600665916,0.7261971385322552,0.6545328123164411,0.710992821648977,0.6661540921769857,0.7116122008127659,0.7936126875560005,0.7852188251441982,0.8596462989083095,0.7002839737714318,0.6910635944012132,0.7507341602799528,0.7403461792540695,0.7458064582040819,0.698800743021955,0.6524789213210395,0.6672136450883148,0.6706218885510984,0.4766087297977037,0.4036690374897851,0.469098527362919
C185-37: Prdm13.Tcf4.GLU-3,0.632196377563879,0.7249735011657028,0.6472471692068346,0.10290390522381039,0.4086865023713118,0.348066338864902,0.7380243697986855,0.17975915514118918,0.6911184942273504,0.5386293447208508,0.6854009696651898,0.7157700236677662,0.6667461233317455,0.7212955140535375,0.6613264900041886,0.709533433567792,0.7939612433490019,0.7772826157520101,0.8338523801282901,0.7025591268960758,0.6856915936556355,0.7342711545575423,0.7211916204661177,0.7430252664574213,0.6800868766197923,0.663576997756821,0.6699607212694648,0.6504206768208812,0.48126605977490294,0.3893864352144706,0.491950312385083
C185-38: Nfia.Tcf4.GLU-3,0.6406521578834884,0.7248254922214982,0.6555214582109541,0.11486936298803214,0.42362191070567556,0.3668319621407266,0.7328149536431553,0.16722990428317622,0.7002955606711062,0.5647938207042573,0.7087986496454021,0.7124293595158521,0.6835643870414778,0.7265752276428745,0.6885153063031969,0.6935643592416347,0.81357138460292,0.7647770376800942,0.7909804321454722,0.7119446460723897,0.6888818543048065,0.7574916899040964,0.7318526753244622,0.7731743458504182,0.6971469553929813,0.6652701202677332,0.6835770133685525,0.6610916932960873,0.48220226427193735,0.4198140965084675,0.48788979862494714
